id,ano,cidade,uf,data_inicio,data_fim,local,tema,veiculo,id_tipo_veiculo
77,2014,,,,,,,"2014 IEEE 16th International Conference on e-Health Networking, Applications and Services (Healthcom)",2
78,2014,,,,,,,2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),2
79,2014,,,,,,,2014 IEEE International Conference on Cluster Computing (CLUSTER),2
80,2014,,,,,,,2014 IEEE International Parallel &amp;amp; Distributed Processing Symposium Workshops,2
81,2014,,,,,,,"2014 International Conference on Advances in Databases, Knowledge, and Data Applications",2
82,2014,,,,,,,2014 International Symposium on Computer Architecture and High Performance Computing Workshop,2
83,2015,,,,,,,2015 29th Brazilian Symposium on Software Engineering,2
84,2015,,,,,,,2015 IEEE 11th International Conference on e-Science,2
85,2015,,,,,,,2015 IEEE 24th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises,2
86,2015,,,,,,,2015 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE),2
87,2015,,,,,,,2015 IEEE Symposium on Computers and Communication (ISCC),2
88,2015,,,,,,,2015 Latin America Congress on Computational Intelligence (LA-CCI),2
89,2015,,,,,,,"2015 Ninth International Conference on Complex, Intelligent, and Software Intensive Systems",2
90,2016,,,,,,,2016 30th International Conference on Advanced Information Networking and Applications Workshops (WAINA),2
91,2016,,,,,,,2016 5th Brazilian Conference on Intelligent Systems (BRACIS),2
92,2016,,,,,,,2016 5th Brazilian Conference on Intelligent Systems (BRACIS),2
93,2016,,,,,,,2016 5th Brazilian Conference on Intelligent Systems (BRACIS),2
94,2016,,,,,,,2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC),2
95,2016,,,,,,,2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC),2
96,2016,,,,,,,2016 IEEE 19th International Conference on Intelligent Transportation Systems (ITSC),2
97,2016,,,,,,,2016 IEEE 25th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),2
98,2016,,,,,,,2016 IEEE 25th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),2
99,2016,,,,,,,2016 IEEE 25th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),2
100,2016,,,,,,,2016 IEEE International Conference on Automatica (ICA-ACCA),2
101,2016,,,,,,,2016 IEEE International Conference on Cloud Computing Technology and Science (CloudCom),2
102,2016,,,,,,,2016 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE),2
103,2017,,,,,,,"2017 IEEE 14th International Conference on Networking, Sensing and Control (ICNSC)",2
104,2017,,,,,,,2017 IEEE 26th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),2
105,2017,,,,,,,2017 IEEE 26th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),2
106,2017,,,,,,,2017 IEEE International Conference on Big Data (Big Data),2
107,2017,,,,,,,2017 IEEE International Conference on Big Data (Big Data),2
108,2017,,,,,,,2017 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE),2
109,2017,,,,,,,2017 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE),2
110,2017,,,,,,,"2017 IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)",2
111,2017,,,,,,,2017 IEEE Symposium on Computers and Communications (ISCC),2
112,2017,,,,,,,2017 IFIP/IEEE Symposium on Integrated Network and Service Management (IM),2
113,2017,,,,,,,2017 Joint 17th World Congress of International Fuzzy Systems Association and 9th International Conference on Soft Computing and Intelligent Systems (IFSA-SCIS),2
114,2018,,,,,,,2018 44th Euromicro Conference on Software Engineering and Advanced Applications (SEAA),2
115,2018,,,,,,,2018 IEEE 17th International Symposium on Network Computing and Applications (NCA),2
116,2018,,,,,,,2018 IEEE 17th International Symposium on Network Computing and Applications (NCA),2
117,2018,,,,,,,2018 IEEE 32nd International Conference on Advanced Information Networking and Applications (AINA),2
118,2018,,,,,,,2018 IEEE 32nd International Conference on Advanced Information Networking and Applications (AINA),2
119,2018,,,,,,,2018 IEEE 32nd International Conference on Advanced Information Networking and Applications (AINA),2
120,2018,,,,,,,2018 IEEE 32nd International Conference on Advanced Information Networking and Applications (AINA),2
121,2018,,,,,,,2018 IEEE Congress on Evolutionary Computation (CEC),2
122,2018,,,,,,,2018 IEEE Global Communications Conference (GLOBECOM),2
123,2018,,,,,,,2018 IEEE International Conference on Communications (ICC),2
124,2018,,,,,,,2018 IEEE International Conference on Communications (ICC),2
125,2018,,,,,,,2018 IEEE International Conference on Information Reuse and Integration (IRI),2
126,2018,,,,,,,2018 IEEE International Conference on Intelligence and Security Informatics (ISI),2
127,2018,,,,,,,"2018 IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)",2
128,2018,,,,,,,2018 IEEE International Smart Cities Conference (ISC2),2
129,2018,,,,,,,2018 IEEE International Smart Cities Conference (ISC2),2
130,2018,,,,,,,2018 IEEE Symposium on Computers and Communications (ISCC),2
131,2018,,,,,,,2018 IEEE Symposium on Computers and Communications (ISCC),2
132,2018,,,,,,,2018 IEEE Symposium on Computers and Communications (ISCC),2
133,2018,,,,,,,2018 IEEE Symposium on Computers and Communications (ISCC),2
134,2018,,,,,,,2018 IEEE Symposium on Computers and Communications (ISCC),2
135,2018,,,,,,,2018 IEEE/ACM International Conference on Utility and Cloud Computing Companion (UCC Companion),2
136,2018,,,,,,,2018 IEEE/ACM Workflows in Support of Large-Scale Science (WORKS),2
137,2018,,,,,,,2018 International Joint Conference on Neural Networks (IJCNN),2
138,2018,,,,,,,2018 Symposium on High Performance Computing Systems (WSCAD),2
139,2018,,,,,,,2018 Symposium on High Performance Computing Systems (WSCAD),2
140,2018,,,,,,,2018 Symposium on High Performance Computing Systems (WSCAD),2
141,2019,,,,,,,"2019 19th IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing (CCGRID)",2
142,2019,,,,,,,2019 Conference Proceedings,2
143,2019,,,,,,,2019 IEEE 20th International Conference on Information Reuse and Integration for Data Science (IRI),2
144,2019,,,,,,,2019 IEEE 28th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),2
145,2019,,,,,,,2019 IEEE 28th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),2
146,2019,,,,,,,2019 IEEE 31st International Conference on Tools with Artificial Intelligence (ICTAI),2
147,2019,,,,,,,2019 IEEE 32nd International Symposium on Computer-Based Medical Systems (CBMS),2
148,2019,,,,,,,2019 IEEE Global Communications Conference (GLOBECOM),2
149,2019,,,,,,,2019 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW),2
150,2019,,,,,,,2019 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW),2
151,2019,,,,,,,2019 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW),2
152,2019,,,,,,,2019 IEEE Symposium on Computers and Communications (ISCC),2
153,2019,,,,,,,2019 IEEE/ACS 16th International Conference on Computer Systems and Applications (AICCSA),2
154,2019,,,,,,,2019: Anais do XLVI Seminário Integrado de Software e Hardware,2
155,2014,,,,,,,20ª Workshop de Informática na Escola (WIE 2014),2
156,2014,,,,,,,20o Congresso Brasileiro de Automática,2
157,2005,,,,,,,20o Simpósio Brasileiro de Banco de Dados,2
158,2011,,,,,,,20th IEEE International Workshops on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),2
159,2009,,,,,,,20th International Congress of Mechanical Engineering,2
160,2013,,,,,,,21st European Conference on Information Systems,2
161,2016,,,,,,,21st IEEE Symposium on Computers and Communications,2
162,2009,,,,,,,21st International Conference on Software Engineering &amp; Knowledge Engineering,2
163,2011,,,,,,,22 Simpósio Brasileiro de Informática na Educação,2
164,2011,,,,,,,22nd International Conference on Database and Expert Systems Applications (DEXA'11),2
165,2003,,,,,,,22o Congresso Brasileiro de Engenharia Sanitária e Ambiental - Resumo dos trabalhos técnicos,2
166,2003,,,,,,,22o Congresso Brasileiro de Engenharia Sanitária e Ambiental - Resumo dos Trabalhos Técnicos,2
167,2003,,,,,,,22o Congresso Brasileiro de Engenharia Sanitária e Ambiental - Resumo dos Trabalhos Técnicos,2
168,2003,,,,,,,22o Congresso Brasileiro de Engenharia Sanitária e Ambiental - Resumo dos Trabalhos Técnicos,2
169,2003,,,,,,,22o Congresso Brasileiro de Engenharia Sanitária e Ambiental. CD Rom,2
170,2003,,,,,,,22o Congresso Brasileiro de Engenharia Sanitária e Ambiental. CD Rom,2
171,2003,,,,,,,22o Congresso Brasileiro de Engenharia Sanitária e Ambiental. CD Rom,2
172,2003,,,,,,,22o Congresso Brasileiro de Engenharia Sanitária e Ambiental. CD Rom,2
173,2016,,,,,,,22º Workshop de Informática na Escola (WIE 2016),2
174,2008,,,,,,,23ª Jornada Acadêmica Integrada,2
175,2005,,,,,,,23º Congresso Brasileiro de Engenharia Sanitária e Ambiental - CD-Rom,2
176,2014,,,,,,,23rd IEEE International Symposium on Industrial Electronics,2
177,2015,,,,,,,24th ISIE,2
178,2015,,,,,,,24th ISIE,2
179,2009,,,,,,,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
180,2009,,,,,,,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
181,2009,,,,,,,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
182,2009,,,,,,,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
183,2009,,,,,,,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
184,2009,,,,,,,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
185,2010,,,,,,,25ª Jornada Acadêmica Integrada,2
186,2011,,,,,,,26ª JAI,2
187,2011,,,,,,,26ª JAI,2
188,2011,,,,,,,26ª JAI,2
189,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
190,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
191,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
192,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
193,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
194,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
195,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
196,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
197,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
198,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
199,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
200,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
201,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
202,2011,,,,,,,26º Congresso Brasileiro de Engenharia Sanitária e Ambiental,2
203,2015,,,,,,,"26th International Conference on Database and EXpert Systems Applications (DEXA) 2015, Valencia, Spain, September 1-4, 2015",2
204,2017,,,,,,,27° SIC UDESC,2
205,2012,,,,,,,27ª JAI,2
206,2012,,,,,,,27ª JAI,2
207,2012,,,,,,,27ª JAI,2
208,2012,,,,,,,27ª JAI,2
209,2012,,,,,,,27ª JAI,2
210,2012,,,,,,,27ª JAI,2
211,2018,,,,,,,27th International Joint Conference on Artificial Intelligence and the 23rd European Conference on Artificial Intelligence,2
212,2018,,,,,,,28° SIC UDESC,2
213,2013,,,,,,,28ª JAI,2
214,2013,,,,,,,28ª JAI,2
215,2013,,,,,,,28º JAI,2
216,2002,,,,,,,28th Annual Conference of IEEE Industrial Electronics Society,2
217,2002,,,,,,,28th Annual Conference of IEEE Industrial Electronics Society,2
218,2013,,,,,,,28th Brazilian Symposium on Databases - Short Papers Proceedings,2
219,2013,,,,,,,28th Brazilian Symposium on Databases - Thesis and Dissertation Workshop (WTDBD) Proceedings,2
220,2015,,,,,,,28th IEEE International Symposium on Computer-Based Medical Systems,2
221,2019,,,,,,,29° SIC UDESC,2
222,2014,,,,,,,29ª JAI,2
223,2014,,,,,,,29ª JAI,2
224,2014,,,,,,,29ª JAI,2
225,2014,,,,,,,29ª JAI,2
226,2014,,,,,,,29ª JAI,2
227,2011,,,,,,,29º Seminário de Extensão Universitária da Região Sul,2
228,2016,,,,,,,2ª SEAC - Vencendo a crise com o conhecimento,2
229,2009,,,,,,,2nd International Conference on Data Management in Grid and P2P Systems,2
230,2004,,,,,,,2nd International Syposium on Residue Management in Universities - Book of Abstracts,2
231,2017,,,,,,,2nd workshop on Human Language Technologies for Iberian languages (IberEval2017),2
232,2009,,,,,,,2nd Workshop on Many-Task Computing on Grids and Supercomputers,2
233,2012,,,,,,,2º CONEPRO-SUL,2
234,2012,,,,,,,2º CONEPRO-SUL,2
235,2010,,,,,,,2º Congresso Internacional de Tecnologias para o Meio Ambiente,2
236,2010,,,,,,,2º Congresso Internacional de Tecnologias para o Meio Ambiente,2
237,2010,,,,,,,2º Congresso Internacional de Tecnologias para o Meio Ambiente,2
238,2010,,,,,,,2º Congresso Internacional de Tecnologias para o Meio Ambiente,2
239,2010,,,,,,,2º Congresso Internacional de Tecnologias para o Meio Ambiente,2
240,2010,,,,,,,2º Congresso Internacional de Tecnologias para o Meio Ambiente,2
241,2010,,,,,,,2º Congresso Internacional de Tecnologias para o Meio Ambiente,2
242,2009,,,,,,,2º Fórum Extensão Conta,2
243,2003,,,,,,,2º Simpósio Brasileiro de Engenharia Ambiental - Livro de Resumos,2
244,2003,,,,,,,2o Simpósio Brasileiro de Engenharia Ambiental - Livro de Resumos,2
245,2015,,,,,,,30ª JAI,2
246,2015,,,,,,,30ª JAI,2
247,2017,,,,,,,30th IEEE International Symposium on Computer-Based Medical Systems,2
248,2009,,,,,,,32º Congresso Nacional de Matemática Aplicada e Computacional,2
249,2018,,,,,,,33ª JAI,2
250,2018,,,,,,,33ª JAI,2
251,2018,,,,,,,33ª JAI,2
252,2018,,,,,,,33ª JAI,2
253,2018,,,,,,,"33rd Annual Brazilian Symposium on Databases, SBBD 2018, Rio de Janeiro, RJ, Brazil, August 25-26, 2018",2
254,2018,,,,,,,"33rd Annual Brazilian Symposium on Databases, SBBD 2018, Rio de Janeiro, RJ, Brazil, August 25-26, 2018",2
255,2018,,,,,,,33rd Annual Brazilian Symposium on Databases: Proceeedings Companion,2
256,2002,,,,,,,"33rd Annual IEEE Power Electronics Specialists Conference (PESC 02),",2
257,2019,,,,,,,34ª JAI,2
258,2019,,,,,,,34ª JAI,2
259,2019,,,,,,,34ª JAI,2
260,2019,,,,,,,34ª JAI,2
261,2019,,,,,,,34ª JAI,2
262,2019,,,,,,,34ª JAI,2
263,2019,,,,,,,34th ACM Symposium on Applied Computing,2
264,2019,,,,,,,"35ème Conférence sur la Gestion de Données ? Principes, Technologies et Applications",2
265,2009,,,,,,,35th IECON,2
266,2016,,,,,,,35th International Conference of the Chilean Computer Science Society,2
267,2016,,,,,,,35th International Conference of the Chilean Computer Science Society,2
268,2006,,,,,,,37 thPower Electronics Specialist Conference,2
269,2018,,,,,,,"37th Conference of the North American Fuzzy Information Processing Society, NAFIPS 2018, Fortaleza, Brazil, July 4-6, 2018, Proceedings Editors",2
270,2012,,,,,,,38th IECON 2012,2
271,2012,,,,,,,38th IECON 2012,2
272,2008,,,,,,,39thPower Electronics Specialists Conference,2
273,2008,,,,,,,3ª Conferencia Ibérica de Sistemas y Tecnologías de la Información,2
274,2012,,,,,,,3º Congresso de Iniciação Científica e Tecnológica do IFSP,2
275,2003,,,,,,,3º Congresso Nacional de Iniciação Científica,2
276,2003,,,,,,,3º Congresso Nacional de Iniciação Científica - CONIC,2
277,2005,,,,,,,3º Encontro Nacional da Rede Alfredo de Carvalho,2
278,2018,,,,,,,3rd ICTS4eHealth - ISCC,2
279,2008,,,,,,,3rd Workshop on Ontologies and Metamodels in Software and Data Engineering,2
280,2008,,,,,,,3rd Workshop on Ontologies and Metamodels in Software and Data Engineering,2
281,2018,,,,,,,"41º CONGRESSO BRASILEIRO DE CIÊNCIAS DA COMUNICAÇÃO:Desigualdade, Gênero e Comunicação",2
282,2011,,,,,,,41th Annual Frontiers in Education,2
283,2018,,,,,,,44th Annual Conference of the IEEE Industrial Electronics Society,2
284,2014,,,,,,,47th Annual Simulation Symposium 2014 (ANSS 2014),2
285,2011,,,,,,,4th BCS-IRSG Symposium on Future Directions in Information Access,2
286,2016,,,,,,,4th IFAC Symposium on Telematics Applications,2
287,2016,,,,,,,4th IFAC Symposium on Telematics Applications,2
288,2006,,,,,,,58ª Reunião Anual da SBPC - CD-Rom,2
289,2016,,,,,,,5º Fórum Internacional Ecoinovar,2
290,2011,,,,,,,5º Seminário de Eletrônica de Potência e Controle,2
291,2005,,,,,,,5th IASTED International Conference on Power and Energy Systems,2
292,2009,,,,,,,5th IEEE International Conference on e-Science,2
293,2009,,,,,,,5th IEEE International Conference on e-Science,2
294,2019,,,,,,,5th IEEE SPEC?19,2
295,2013,,,,,,,65ª Reunião Anual da SBPC,2
296,2012,,,,,,,6º SEPOC,2
297,2012,,,,,,,6º SEPOC,2
298,2017,,,,,,,6th Brazilian Conference on Intelligent,2
299,2009,,,,,,,6th Demo Session,2
300,2013,,,,,,,6th International Symposium on Residue Management in Universities,2
301,2013,,,,,,,6th International Symposium on Residue Management in Universities,2
302,2013,,,,,,,6th International Symposium on Residue Management in Universities,2
303,2013,,,,,,,6th Latin-American Congress of Sedimentology,2
304,1992,,,,,,,7 Congresso Floresta Estadual - Florestas: Desenvolvimento e Conservação,2
305,2003,,,,,,,7º Congresso Brasileiro de Eletrônica de Potência,2
306,1992,,,,,,,7o Congresso Florestal Estadual,2
307,2017,,,,,,,7º Congresso Interamericano de Resíduos Sólidos,2
308,2010,,,,,,,7th Demo Session,2
309,2009,,,,,,,"8º LUSOCOM - Comunicação, Espaço Global e Lusofonia",2
310,2009,,,,,,,"8º LUSOCOM - Comunicação, Espaço Global e Lusofonia",2
311,2017,,,,,,,8th International Symposium on Residue Management in Universities,2
312,1994,,,,,,,"9., setembro 5-7, 1994; São Carlos: ICMSC/USP, 1994. 381p.",2
313,2007,,,,,,,9° Congresso Brasileiro de Polímeros,2
314,2019,,,,,,,9ª Reunião de Estudos Ambientais,2
315,2007,,,,,,,9o Congresso Brasileiro de Eletrônica de Potência,2
316,2007,,,,,,,9o Congresso Brasileiro de Eletrônica de Potência,2
317,2013,,,,,,,9th Congress of Virtual City and Territory,2
318,2012,,,,,,,9th CONTECSI,2
319,2012,,,,,,,9th CONTECSI,2
320,2009,,,,,,,9th IFIP World Conference on Computers in Education (WCCE),2
321,2010,,,,,,,9th INDUSCON,2
322,2015,,,,,,,"9th International Technology, Education and Development Conference",2
323,2005,,,,,,,A Ciência e Seus Limites,2
324,2005,,,,,,,A Ciência e Seus Limites,2
325,2005,,,,,,,"A Ciência e Seus Limites - Anais do IX Simpósio de Ensino, Pesquisa e Extensão",2
326,2005,,,,,,,"A Ciência e Seus Limites - Anais do IX Simpósio de Ensino, Pesquisa e Extensão",2
327,2016,,,,,,,A Data Quality model in a Data Warehouse,2
328,2019,,,,,,,A Hybrid model for fraud detection on purchase orders,2
329,2016,,,,,,,A model for textual entailment based on linguistic rules,2
330,2015,,,,,,,A MODEL FOR UBIQUITOUS SERIOUS GAMES DEVELOPMENT FOCUSED ON PROBLEM BASED LEARNING,2
331,2017,,,,,,,A Pesquisa e o Respeito à Diversidade,2
332,2015,,,,,,,A Proposal of Dynamic Content Search in aUbiquitous Tourist Guid,2
333,1999,,,,,,,A Transdiciplinaridade da Pesquisa na Universidade,2
334,2005,,,,,,,A Workflow-based Environment to manage Software-Testing Process Executions,2
335,2009,,,,,,,AAPG,2
336,2007,,,,,,,AAPG Annual Meeting,2
337,2014,,,,,,,ABCLINGO: Integrando Jogos Se&amp;#769;rios e Minerac&amp;#807;a&amp;#771;o de Dados Educacionais no Apoio ao Letramento,2
338,2013,,,,,,,ABRAPCORP: Teorias e Métodos de Pesquisa em Comunicação Organizacional e Relações Públicas: entre a tradição e a inovação,2
339,2004,,,,,,,Abstracts,2
340,2004,,,,,,,Abstracts,2
341,2010,,,,,,,Abstracts of XI International Conference on Enginnering and Technology Education,2
342,2017,,,,,,,ACHI 2017,2
343,2017,,,,,,,ACHI 2017,2
344,2019,,,,,,,ACM COMPUTING SURVEYS,1
345,2018,,,,,,,ACM COMPUTING SURVEYS,1
346,2008,,,,,,,ACM Symposium on Document Engineering,2
347,2018,,,,,,,ACM TRANSACTIONS ON ACCESSIBLE COMPUTING (TACCESS),1
348,2007,,,,,,,ACM Transactions on Information Systems,2
349,2017,,,,,,,ACM Transactions on Internet Technology,1
350,2019,,,,,,,ACM Transactions on the Web,1
351,2019,,,,,,,ACM Transactions on the Web,1
352,2017,,,,,,,ACM Transactions on the Web,1
353,2002,,,,,,,Acta de Resúmenes de VIII Congreso Argentino de Ciências de la Computación,2
354,2006,,,,,,,Actas do Congreso Internacional Lusocom 2006,2
355,2007,,,,,,,Actas do XATA2007,2
356,2016,,,,,,,"Actes de la 32ème Conférence sur la Gestion de Données - Principes, Technologies et Applications",2
357,2020,,,,,,,"Actes du 36ème Conférence sur la Gestion de Données Principes, Technologies et Applications",2
358,2019,,,,,,,Ad Hoc Networks,1
359,2012,,,,,,,ADIS International Conference on WWW/Internet,2
360,2015,,,,,,,Advances and Applications in Bioinformatics and Chemistry,1
361,2006,,,,,,,Advances in Artificial Intelligence - IBERAMIA-SBIA 2006,3
362,2012,,,,,,,Advances in Bioinformatics and Computational Biology - Lecture Notes in Computer Science,2
363,2019,,,,,,,Advances in Computer Graphics,2
364,2013,,,,,,,Advances in Databases and Information Systems,3
365,2015,,,,,,,Advances in Databases and Information Systems,2
366,2020,,,,,,,Advances in Edge Computing: Massive Parallel Processing and Applications,3
367,2017,,,,,,,"Advances in Fuzzy Logic and Technology 2017, Advances in Intelligent Systems and Computing",2
368,2007,,,,,,,Advances in Geoinformatics,3
369,2007,,,,,,,Advances in Geoinformatics,3
370,2012,,,,,,,Advances in Information Technology and Applied Computing,1
371,2018,,,,,,,Advances in Intelligent Systems and Computing,3
372,2020,,,,,,,Advances in Intelligent Systems and Computing,3
373,2016,,,,,,,Advances in Intelligent Systems and Computing,3
374,2020,,,,,,,Advances in Intelligent Systems and Computing,3
375,2020,,,,,,,Advances in Intelligent Systems and Computing,3
376,2018,,,,,,,Advances in Intelligent Systems and Computing,3
377,2012,,,,,,,Advances in Intelligent Systems and Computing,2
378,2018,,,,,,,Advances in Intelligent Systems and Computing,3
379,2020,,,,,,,Advances in Intelligent Systems and Computing,3
380,2020,,,,,,,Advances in Intelligent Systems and Computing,3
381,2019,,,,,,,ADVANCES IN INTELLIGENT SYSTEMS AND COMPUTING,1
382,2019,,,,,,,Advances in Intelligent Systems and Computing,3
383,2016,,,,,,,Advances in Intelligent Systems and Computing ? 7th International Symposium on Ambient Intelligence (ISAmI 2016),2
384,2002,,,,,,,"Advances in Logic, Artificial Intelligence and Robotics",2
385,2018,,,,,,,Advances in Wireless Technologies and Telecommunication,3
386,2017,,,,,,,Advances in Wireless Technologies and Telecommunication,3
387,2012,,,,,,,African Journal of Business Management,1
388,2015,,,,,,,Agrária (Recife. Online),1
389,2013,,,,,,,Águas Subterrâneas,1
390,2016,,,,,,,Águas Subterrâneas,1
391,2004,,,,,,,AH 2004: Workshop Proceedings,2
392,2015,,,,,,,Aianda da XXX Jornada Acadêmica Integrada - JAI,2
393,2014,,,,,,,ALAIC 2014,2
394,2014,,,,,,,ALE 2014 Workbook,2
395,2016,,,,,,,Altas,2
396,2016,,,,,,,Altas,2
397,2016,,,,,,,Altas,2
398,2016,,,,,,,Altas,2
399,2017,,,,,,,AMBIENTUR - Anais do Evento,2
400,2017,,,,,,,AMBIENTUR - Anais do Evento,2
401,2007,,,,,,,Anais,2
402,2004,,,,,,,Anais,2
403,2010,,,,,,,Anais,2
404,2010,,,,,,,Anais,2
405,2010,,,,,,,Anais,2
406,2010,,,,,,,Anais,2
407,2010,,,,,,,Anais,2
408,2010,,,,,,,Anais,2
409,2010,,,,,,,Anais,2
410,2010,,,,,,,Anais,2
411,2008,,,,,,,Anais,2
412,2012,,,,,,,Anais,2
413,2010,,,,,,,Anais,2
414,2010,,,,,,,Anais,2
415,2010,,,,,,,Anais,2
416,2011,,,,,,,Anais,2
417,2010,,,,,,,Anais,2
418,2011,,,,,,,Anais,2
419,2010,,,,,,,Anais,2
420,2010,,,,,,,ANAIS,2
421,2018,,,,,,,Anais,2
422,2004,,,,,,,Anais - I Simpósio Brasileiro de Sistemas de Informação,2
423,2018,,,,,,,Anais - Simpósio Luso-Brasileiro de Engenharia Sanitária e Ambiental,2
424,2019,,,,,,,Anais - Volume 01 - 9ª Reunião de Estudos Ambientaos,2
425,2004,,,,,,,Anais . . .,2
426,2003,,,,,,,Anais . . .,2
427,2004,,,,,,,Anais . . .,2
428,2015,,,,,,,Anais ...,2
429,2008,,,,,,,Anais ... Simpósio Brasileiro de Engenharia Ambiental,2
430,2008,,,,,,,Anais ... Simpósio Brasileiro de Engenharia Ambiental,2
431,2008,,,,,,,Anais ... Simpósio Brasileiro de Engenharia Ambiental,2
432,2008,,,,,,,Anais ... Simpósio Brasileiro de Engenharia Ambiental,2
433,2008,,,,,,,Anais ... Simpósio Brasileiro de Engenharia Ambiental,2
434,2005,,,,,,,Anais / I Escola Regional de Banco de Dados,2
435,2006,,,,,,,Anais / II Escola Regional de Banco de Dados - ERBD 2006,2
436,2007,,,,,,,ANAIS / III Escola Regional de Banco de Dados - ERBD 2007,2
437,2010,,,,,,,ANAIS 14 ENaSB - SILUBESA,2
438,2010,,,,,,,ANAIS 14 ENaSB - SILUBESA,2
439,2010,,,,,,,ANAIS 14 ENaSB - SILUBESA,2
440,2010,,,,,,,ANAIS 14 ENaSB - SILUBESA - Resumos,2
441,2010,,,,,,,ANAIS 14 ENaSB - SILUBESA - Resumos,2
442,2010,,,,,,,ANAIS 14 ENaSB - SILUBESA - Resumos,2
443,2010,,,,,,,Anais 25ª JAI,2
444,2010,,,,,,,Anais 25ª JAI,2
445,2016,,,,,,,Anais 34o Seminário de Extensão Universitária da Região Sul,2
446,2017,,,,,,,Anais 6ª MOEPEX,2
447,2013,,,,,,,Anais Ambientur 2013,2
448,2011,,,,,,,Anais Congrega URCAMP 2011,2
449,2012,,,,,,,"Anais da 13ª Mostratec: Mostra de Ensino, Pesquisa e Extensão do IFRS - Campus Porto alegre",2
450,2013,,,,,,,Anais da 13a. Escola Regional de Alto Desempenho do Estado do Rio Grande do Sul (ERAD-RS 2013),2
451,2014,,,,,,,Anais da 14a. Escola Regional de Alto Desempenho do Estado do Rio Grande do Sul,2
452,2018,,,,,,,Anais da 16ª Escola Regional de Redes de Computadores (ERRC),2
453,2018,,,,,,,"Anais da 19ª Mostra de Ensino, Pesquisa e Extensão IFRS Campus Porto Alegre",2
454,2016,,,,,,,Anais da 1ª CONFERÊNCIA INTERNACIONAL DE SUSTENTABILIDADE E INOVAÇÃO,2
455,2010,,,,,,,Anais da 1a Escola NanoMundo,2
456,2012,,,,,,,Anais da 27a Jornada Acadêmica Integrada,2
457,2013,,,,,,,Anais da 28a Jornada Acadêmica Integrada,2
458,2014,,,,,,,Anais da 29a. Jornada Acadêmica Integrada da UFSM,2
459,2007,,,,,,,Anais da 2ª Conferência Ibérica de Sistemas e Tecnologias de Informação,2
460,2016,,,,,,,Anais da 2ª SEAC,2
461,2003,,,,,,,"Anais da 2a. Mostra de Iniciação científica e 2a. Jornada de Pós-Graduação, Pesquisa e Extensão",2
