evento journal,cluster id,confidence
trabalhos tecnicos,413,0.49453108255427447
trabalhos tecnicos,413,0.49453108255427447
trabalhos tecnicos,413,0.49453108255427447
trabalhos tencicos,1774,1.0
trajetoria multicursos,1775,1.0
transactions in gis,414,0.49453108255427447
transactions in gis,414,0.49453108255427447
transactions in gis,414,0.49453108255427447
transactions on large-scale data and knowledge-centered systems,1776,1.0
transversal: capacitacao de gestores em saneamento ambiental - nivel 2,1777,1.0
tratamento de residuos solidos - compendio de publicacoes,415,0.4945310950279236
tratamento de residuos solidos - compendio de publicacoes,415,0.4945310950279236
trbalho individual,1778,1.0
tropical plant pathology,1779,1.0
ufrgs,1780,1.0
um algoritmo para extracao de conhecimento em saude baseado em regras de associacao,1781,1.0
um componente de software para analise de redes de colaboracao academica.,1782,1.0
um estudo dos frameworks de recomendacao,1783,1.0
um modelo para criacao de jogos serios e ubiquos orientados a aprendizagem baseada em problemas,1784,1.0
um processo de avaliacao em um data warehouse,1785,1.0
uma abordagem linguistica para sistemas de perguntas e respostas curtas,1786,1.0
uma aplicacao de rede social de consumo baseada em uma arquitetura de data warehouse,1787,1.0
uma ferramenta de controle e vigilancia em redes de computadores,1788,1.0
uma ferramenta para visualizacao e analise de redes de pesquisa.,1789,1.0
uma revisao sobre a construcao de indicadores de sistemas educacionais nas iniciativas de smart cities,1790,1.0
uma solucao de acessibilidade baseada em software livre para pessoas com deficiencia visual,1791,1.0
"uncertainty modelling in knowledge enginnering and decision making, proceedings of the 12th international flins conference (flins 2016).",1792,1.0
uniplac (lages),416,0.4945310950279236
uniplac (lages),416,0.4945310950279236
universal access in the information society,1793,1.0
ur-ai upper-rhine artificial intelligence symposium 2020,1794,1.0
uso da plataforma galaxy na execucao de modelos de simulacao,1795,1.0
uso de indices biologicos na avaliacao da qualidade de agua em tres municipios do estado do rio grande do sul,1796,1.0
uso de ontologias para gerenciamento e acesso a documentos na web,1797,1.0
uso sustentavel da agua,1798,1.0
utilizacao de plantas bioindicadoras para avaliacao de fitotoxicidade de chorume,417,0.4945310950279236
utilizacao de plantas bioindicadoras para avaliacao de fitotoxicidade de chorume,417,0.4945310950279236
v congresso internacional de residuos solidos - valorizacion y gestion de los residuos solidos e peligrosos integral,418,0.49453108255427447
v congresso internacional de residuos solidos - valorizacion y gestion de los residuos solidos e peligrosos integral,418,0.49453108255427447
v congresso internacional de residuos solidos - valorizacion y gestion de los residuos solidos e peligrosos integral,418,0.49453108255427447
v escola regional de banco de dados,419,0.49453108255427447
v escola regional de banco de dados,419,0.49453108255427447
v escola regional de banco de dados,419,0.49453108255427447
v escola regional de banco de dados,419,0.49453108255427447
v escola regional de redes de computadores,1799,1.0
"v seminario de iniciacao cientifica e iv jornada de ensino, pesquisa e extensao da unisc",1800,1.0
v sessao de demos,1801,1.0
v simposio internacional de qualidade ambiental,420,0.4802283076197942
v simposio internacional de qualidade ambiental - cd-rom,420,0.48971894502235647
v simposio internacional de qualidade ambiental - cd-rom,420,0.48971894502235647
v simposio internacional de qualidade ambiental - cd-rom,420,0.48971894502235647
v simposio italo-brasileiro de engenharia sanitaria e ambiental (sibesa) - resumo dos trabalhos tecnicos,1802,1.0
v workshop de dissertacoes em banco de dados,1803,1.0
v workshop de teses e dissertacoes em banco de dados (wtdbd),1804,1.0
v workshop de teses e dissertacoes em bancos de dados,1805,1.0
v workshop em algoritmos e aplicacoes de mineracao de dados (em conjunto com o xxiv sbbd),1806,1.0
"vrvitu - revista de ciencia, tecnologia e cultura da fatec itu",1807,1.0
vale (assis),421,0.4945310950279236
vale (assis),421,0.4945310950279236
venice 2008,1808,1.0
vestnik of saint petersburg university,1809,1.0
vi ciped,1810,1.0
vi conferencia internacional de aplicacoes industriais,1811,1.0
vi congresso pan-americano e x congresso brasileiro de controle de infeccao e epidemiologia hospitalar - resumos dos temas livres - anais,1812,1.0
vi escola regional de banco de dados,422,0.4914554443946725
vi escola regional de banco de dados,422,0.4914554443946725
vi escola regional de banco de dados,422,0.4914554443946725
vi escola regional de banco de dados,422,0.4914554443946725
vi escola regional de banco de dados,422,0.4914554443946725
vi escola regional de banco de dados,422,0.4914554443946725
vi escola regional de banco de dados -vi erbd,422,0.4763481522078321
vi escola regional de informatica de mato grosso,423,0.49453108255427447
vi escola regional de informatica de mato grosso,423,0.49453108255427447
vi seminario nacional de residuos solidos,424,0.46814286708831787
vi seminario nacional de residuos solidos - livro de resumos,424,0.46814286708831787
vi sibesa - resumo dos trabalhos tecnicos,1813,1.0
vi sicusp,425,0.4945310950279236
vi sicusp,425,0.4945310950279236
vi simposio brasileiro de sistemas de informacao,1814,1.0
vi simposio internacional de qualidade ambiental,426,0.47052120505693784
vi simposio internacional de qualidade ambiental - anais do simposio,426,0.4910317504546394
vi simposio internacional de qualidade ambiental - anais do simposio,426,0.4910317504546394
vi simposio internacional de qualidade ambiental - anais do simposio,426,0.4910317504546394
vi simposio internacional de qualidade ambiental - anais do simposio,426,0.4910317504546394
vi simposio internacional de qualidade ambiental - anais do simposio,426,0.4910317504546394
vi simposio internacional de qualidade ambiental - anais do simposio,426,0.4910317504546394
vi simposio internacional de qualidade ambiental - anais do simposio,426,0.4910317504546394
vi sirc - simposio de informatica da regiao centro do rs,427,0.4945310950279236
vi sirc - simposio de informatica da regiao centro do rs,427,0.4945310950279236
vi sulcomp - congresso sul brasileiro de computacao,1815,1.0
vi wtdbd - workshop de teses e dissertacoes em bancos de dados,1816,1.0
vi wtdbd/sbbd 2007,1817,1.0
vii congreso latinoramericano de investigadores de la comunicacion (alaic),1818,1.0
vii congresso internacional de educacao,1819,1.0
vii encontro de jovens pesquisadores da ucs - resumo dos trabalhos,428,0.47444953655426303
vii encontro de jovens pesquisadores da ucs - resumo dos trabalhos,428,0.47444953655426303
vii encontro de jovens pesquisadores da ucs - resumos dos trabalhos,428,0.45510757689952774
vii encontro de jovens pesquisadores da universidade de caxias do sul - resumos dos trabalhos,1820,1.0
vii escola regional de banco de dados,429,0.47324455015650824
vii escola regional de banco de dados (erbd 2011),429,0.4837780852949126
vii escola regional de banco de dados (erbd 2011),429,0.4837780852949126
vii jornada academica e xii seminario de iniciacao cientifica,1821,1.0
vii mostra de trabalhos de iniciacao a pesquisa,1822,1.0
vii mostra tecnica do ifrs - campus bento goncalves,430,0.4945310950279236
vii mostra tecnica do ifrs - campus bento goncalves,430,0.4945310950279236
vii seminario de informatica e tecnologia - site 2013,431,0.4945310950279236
vii seminario de informatica e tecnologia - site 2013,431,0.4945310950279236
vii sicusp,1823,1.0
vii simposio de informatica da regiao centro do rs,1824,1.0
vii simposio de informatica do planalto medio,1825,1.0
vii sipm 2007 - simposio de informatica do planalto medio,1826,1.0
vii workshop de teses e dissertacoes em bancos de dados,1827,1.0
viii - congresso brasileiro de agroinformatica - sbiagro 2011,432,0.4050064980983734
viii conferencia internacional de aplicacoes industriais,1828,1.0
viii congresso brasileiro de agroinformatica,432,0.4050064980983734
viii eati encontro anual de tecnologia da informacao,433,0.4945310950279236
viii eati encontro anual de tecnologia da informacao,433,0.4945310950279236
viii encontro de pesquisa em educacao da regiao sul - anped sul,1829,1.0
viii erad -escola regional de alto desempenho,1830,1.0
viii escola regional de banco de dados,434,0.47372745947283357
viii escola regional de banco de dados (erbd 2012),434,0.4840244126818247
viii escola regional de banco de dados (erbd 2012),434,0.4840244126818247
viii feira de prototipos,1831,1.0
viii latin american conference on pattern languages of programming (sugarloafplop2010),1832,1.0
viii salao de iniciacao cientifica edicao internacional,435,0.49453108255427447
viii salao de iniciacao cientifica edicao internacional,435,0.49453108255427447
viii salao de iniciacao cientifica edicao internacional,435,0.49453108255427447
viii seminario internacional da comunicacao,436,0.4575689136981964
viii seminario internacional de comunicacao,436,0.4575689136981964
viii simposio italo brasileiro de engenharia sanitaria e ambiental. - mudancas globais: desafios para o saneamento ambiental.,1833,1.0
viii simposio italo-brasileiro de engenharia sanitaria e ambiental - cd-rom,437,0.428200143138302
viii simposio italo-brasileiro de engenharia sanitaria e ambiental - cd-rom,437,0.428200143138302
viii simposio italo-brasileiro de engenharia sanitaria e ambiental - cd-rom,437,0.428200143138302
viii simposio italo-brasileiro de engenharia sanitaria e ambiental - cd-rom,437,0.428200143138302
viii simposio italo-brasileiro de engenharia sanitaria e ambiental - cd-rom,437,0.428200143138302
viii simposio italo-brasileiro de engenharia sanitaria e ambiental - resomo dos trabalhos tecnicos,437,0.4066012536831227
viii simposio italo-brasileiro de engenharia sanitaria e ambiental - resumo dos trabalhos,437,0.4081149591836378
viii simposio italo-brasileiro de engenharia sanitaria e ambiental - resumo dos trabalhos tecnicos,437,0.41024046987574414
viii simposio italo-brasileiro de engenharia sanitaria e ambiental - resumo dos trabalhos tecnicos,437,0.41024046987574414
viii workshop de tecnologia da informacao e comunicacao das ifes,1834,1.0
vivencias (uri. erechim),438,0.49453108255427447
vivencias (uri. erechim),438,0.49453108255427447
vivencias (uri. erechim),438,0.49453108255427447
vivencias (uri. erechim),438,0.49453108255427447
vt-gis 2010 symposium,1835,1.0
waste management,1836,1.0
"weather amp climate decision tools for farmers, ranchers amp land managers",1837,1.0
"web engineering 14th international conference, icwe 2014",1838,1.0
webdb (co-located with acm sigmod),1839,1.0
"webist 2008, proceedings of the fourth international conference on web information systems and technologies",1840,1.0
webmedia,439,0.4945310950279236
webmedia,439,0.4945310950279236
webmedia 15: proceedings of the 21st brazilian symposium on multimedia and the web,1841,1.0
webmedia 2006,1842,1.0
"webmedia 2007, the xiii brazilian symposium on multimedia and the web",1843,1.0
webmedia 2016 22o simposio brasileiro de multimidia e web,1844,1.0
"what is on organizationmateriality, agency and discourse",1845,1.0
wit transactions on ecology and the environment,440,0.48074303603767143
wit transactions on ecology and the environment (online),440,0.4194582855367729
wit transactions on ecology and the environment (print),440,0.41991908783731324
witi-lex: uma ferramenta para extracao de informacoes sobre pessoas e analise de sentimentos de opinioes,1846,1.0
workshop brasileiro de geoinformatica (geoinfo),1847,1.0
workshop de investigadores en ciencias de la computacion wicc,1848,1.0
workshop de tecnologia de informacao e comunicacao das instituicoes federais de ensino superior,1849,1.0
